display_ref,candidate_display_ref,hypothesis_id,candidate_id,group_id,parent_scope,path,timeframe,family,direction,state,report_status,requirement_id,parent_family_hypothesis_id,p004_status,p005_status,p005_reason,snapshot_content_sha256,unresolved_reasons
H0130,C0067,nvda-post-p005:1d:child-families:child:11:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1806-1807-1808-1809:evaluate-as:FLAT:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4:evaluate-as:FLAT,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1806-1807-1808-1809:evaluate-as:FLAT:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4,a40b92b66f04a553abd265f2d66562be1375e6bc481ef420122b793d28c8e629,1d,child,1h,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1806-1807-1808-1809:evaluate-as:FLAT:child:2,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1806-1807-1808-1809:evaluate-as:FLAT,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0131,C0068,nvda-post-p005:1d:child-families:child:11:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1806-1807-1808-1809:evaluate-as:FLAT:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1806-1807-1808-1809:evaluate-as:FLAT:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5,99be3ce37fa0d4fc44365b6b713095ac538f259c40f46e4b115b02c0d2f54cc2,1d,child,1h,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1806-1807-1808-1809:evaluate-as:FLAT:child:2,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1806-1807-1808-1809:evaluate-as:FLAT,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0132,C0068,nvda-post-p005:1d:child-families:child:11:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1806-1807-1808-1809:evaluate-as:FLAT:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5:evaluate-as:FLAT,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1806-1807-1808-1809:evaluate-as:FLAT:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5,99be3ce37fa0d4fc44365b6b713095ac538f259c40f46e4b115b02c0d2f54cc2,1d,child,1h,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1806-1807-1808-1809:evaluate-as:FLAT:child:2,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1806-1807-1808-1809:evaluate-as:FLAT,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0133,C0069,nvda-post-p005:1d:child-families:child:14:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:SINGLE_ZIGZAG:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:SINGLE_ZIGZAG:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3,b0ac25d45af39dab5b643ca0281a53ecbdbf557e21940e1562b4d7f06db72bd8,1d,child,1h,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:SINGLE_ZIGZAG:child:2,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:SINGLE_ZIGZAG,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0134,C0069,nvda-post-p005:1d:child-families:child:14:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:SINGLE_ZIGZAG:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3:evaluate-as:FLAT,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:SINGLE_ZIGZAG:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3,b0ac25d45af39dab5b643ca0281a53ecbdbf557e21940e1562b4d7f06db72bd8,1d,child,1h,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:SINGLE_ZIGZAG:child:2,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:SINGLE_ZIGZAG,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0135,C0070,nvda-post-p005:1d:child-families:child:14:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:SINGLE_ZIGZAG:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:SINGLE_ZIGZAG:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4,b4a0739d8253e89ac02bcc6b36edc8a6d3a098e5902a6dbf91e48a3c345e97f0,1d,child,1h,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:SINGLE_ZIGZAG:child:2,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:SINGLE_ZIGZAG,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0136,C0070,nvda-post-p005:1d:child-families:child:14:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:SINGLE_ZIGZAG:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4:evaluate-as:FLAT,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:SINGLE_ZIGZAG:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4,b4a0739d8253e89ac02bcc6b36edc8a6d3a098e5902a6dbf91e48a3c345e97f0,1d,child,1h,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:SINGLE_ZIGZAG:child:2,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:SINGLE_ZIGZAG,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0137,C0071,nvda-post-p005:1d:child-families:child:14:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:SINGLE_ZIGZAG:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:SINGLE_ZIGZAG:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5,432bcb5d807d5b4d73529fb6142ab8630001e5d086b21fdbdf84d87e3cd5158c,1d,child,1h,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:SINGLE_ZIGZAG:child:2,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:SINGLE_ZIGZAG,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0138,C0071,nvda-post-p005:1d:child-families:child:14:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:SINGLE_ZIGZAG:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5:evaluate-as:FLAT,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:SINGLE_ZIGZAG:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5,432bcb5d807d5b4d73529fb6142ab8630001e5d086b21fdbdf84d87e3cd5158c,1d,child,1h,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:SINGLE_ZIGZAG:child:2,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:SINGLE_ZIGZAG,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0139,C0072,nvda-post-p005:1d:child-families:child:16:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3,93da2eade1c59d1df80a7ab14d76215c8a26fb220ed950fe5c99d1dfadee305d,1d,child,1h,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT:child:1,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0140,C0072,nvda-post-p005:1d:child-families:child:16:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3:evaluate-as:FLAT,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3,93da2eade1c59d1df80a7ab14d76215c8a26fb220ed950fe5c99d1dfadee305d,1d,child,1h,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT:child:1,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0141,C0073,nvda-post-p005:1d:child-families:child:16:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4,a40b92b66f04a553abd265f2d66562be1375e6bc481ef420122b793d28c8e629,1d,child,1h,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT:child:1,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0142,C0073,nvda-post-p005:1d:child-families:child:16:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4:evaluate-as:FLAT,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4,a40b92b66f04a553abd265f2d66562be1375e6bc481ef420122b793d28c8e629,1d,child,1h,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT:child:1,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0143,C0074,nvda-post-p005:1d:child-families:child:16:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5,99be3ce37fa0d4fc44365b6b713095ac538f259c40f46e4b115b02c0d2f54cc2,1d,child,1h,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT:child:1,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0144,C0074,nvda-post-p005:1d:child-families:child:16:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5:evaluate-as:FLAT,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5,99be3ce37fa0d4fc44365b6b713095ac538f259c40f46e4b115b02c0d2f54cc2,1d,child,1h,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT:child:1,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0145,C0075,nvda-post-p005:1d:child-families:child:17:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3,b0ac25d45af39dab5b643ca0281a53ecbdbf557e21940e1562b4d7f06db72bd8,1d,child,1h,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT:child:2,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0146,C0075,nvda-post-p005:1d:child-families:child:17:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3:evaluate-as:FLAT,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3,b0ac25d45af39dab5b643ca0281a53ecbdbf557e21940e1562b4d7f06db72bd8,1d,child,1h,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT:child:2,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0147,C0076,nvda-post-p005:1d:child-families:child:17:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4,b4a0739d8253e89ac02bcc6b36edc8a6d3a098e5902a6dbf91e48a3c345e97f0,1d,child,1h,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT:child:2,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0148,C0076,nvda-post-p005:1d:child-families:child:17:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4:evaluate-as:FLAT,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4,b4a0739d8253e89ac02bcc6b36edc8a6d3a098e5902a6dbf91e48a3c345e97f0,1d,child,1h,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT:child:2,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0149,C0077,nvda-post-p005:1d:child-families:child:17:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5,432bcb5d807d5b4d73529fb6142ab8630001e5d086b21fdbdf84d87e3cd5158c,1d,child,1h,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT:child:2,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0150,C0077,nvda-post-p005:1d:child-families:child:17:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5:evaluate-as:FLAT,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5,432bcb5d807d5b4d73529fb6142ab8630001e5d086b21fdbdf84d87e3cd5158c,1d,child,1h,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT:child:2,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
